split_row_idx,video_stem,subject_id,g_group,split,class_name,class_idx,window_idx,start_frame,start_time_sec
2320,HandWash_006_A_07_G_01,6,G01,train,step5_polegar,4,19,152,10.1333
2321,HandWash_006_A_07_G_01,6,G01,train,step5_polegar,4,20,160,10.6667
2322,HandWash_006_A_07_G_01,6,G01,train,step5_polegar,4,21,168,11.2
2323,HandWash_006_A_07_G_01,6,G01,train,step5_polegar,4,22,176,11.7333
2324,HandWash_006_A_07_G_01,6,G01,train,step5_polegar,4,23,184,12.2667
2325,HandWash_006_A_07_G_01,6,G01,train,step5_polegar,4,24,192,12.8
2326,HandWash_006_A_07_G_01,6,G01,train,step5_polegar,4,25,200,13.3333
343,HandWash_007_A_07_G_01,7,G01,test,step5_polegar,4,0,0,0.0
344,HandWash_007_A_07_G_01,7,G01,test,step5_polegar,4,1,15,1.0
345,HandWash_007_A_07_G_01,7,G01,test,step5_polegar,4,2,30,2.0
346,HandWash_007_A_07_G_01,7,G01,test,step5_polegar,4,3,45,3.0
347,HandWash_007_A_07_G_01,7,G01,test,step5_polegar,4,4,60,4.0
348,HandWash_007_A_07_G_01,7,G01,test,step5_polegar,4,5,75,5.0
349,HandWash_007_A_07_G_01,7,G01,test,step5_polegar,4,6,90,6.0
350,HandWash_007_A_07_G_01,7,G01,test,step5_polegar,4,7,105,7.0
351,HandWash_007_A_07_G_01,7,G01,test,step5_polegar,4,8,120,8.0
352,HandWash_007_A_07_G_01,7,G01,test,step5_polegar,4,9,135,9.0
353,HandWash_007_A_07_G_01,7,G01,test,step5_polegar,4,10,150,10.0
354,HandWash_007_A_07_G_01,7,G01,test,step5_polegar,4,11,165,11.0
355,HandWash_007_A_07_G_01,7,G01,test,step5_polegar,4,12,180,12.0
356,HandWash_007_A_07_G_01,7,G01,test,step5_polegar,4,13,195,13.0
357,HandWash_007_A_07_G_01,7,G01,test,step5_polegar,4,14,210,14.0
358,HandWash_007_A_07_G_01,7,G01,test,step5_polegar,4,15,225,15.0
359,HandWash_007_A_07_G_01,7,G01,test,step5_polegar,4,16,240,16.0
2327,HandWash_008_A_07_G_01,8,G01,train,step5_polegar,4,0,0,0.0
2328,HandWash_008_A_07_G_01,8,G01,train,step5_polegar,4,1,8,0.5333
2329,HandWash_008_A_07_G_01,8,G01,train,step5_polegar,4,2,16,1.0667
2330,HandWash_008_A_07_G_01,8,G01,train,step5_polegar,4,3,24,1.6
2331,HandWash_008_A_07_G_01,8,G01,train,step5_polegar,4,4,32,2.1333
2332,HandWash_008_A_07_G_01,8,G01,train,step5_polegar,4,5,40,2.6667
2333,HandWash_008_A_07_G_01,8,G01,train,step5_polegar,4,6,48,3.2
2334,HandWash_008_A_07_G_01,8,G01,train,step5_polegar,4,7,56,3.7333
2335,HandWash_008_A_07_G_01,8,G01,train,step5_polegar,4,8,64,4.2667
2336,HandWash_008_A_07_G_01,8,G01,train,step5_polegar,4,9,72,4.8
2337,HandWash_008_A_07_G_01,8,G01,train,step5_polegar,4,10,80,5.3333
2338,HandWash_008_A_07_G_01,8,G01,train,step5_polegar,4,11,88,5.8667
2339,HandWash_008_A_07_G_01,8,G01,train,step5_polegar,4,12,96,6.4
2340,HandWash_008_A_07_G_01,8,G01,train,step5_polegar,4,13,104,6.9333
2341,HandWash_008_A_07_G_01,8,G01,train,step5_polegar,4,14,112,7.4667
2342,HandWash_008_A_07_G_01,8,G01,train,step5_polegar,4,15,120,8.0
2343,HandWash_008_A_07_G_01,8,G01,train,step5_polegar,4,16,128,8.5333
2344,HandWash_008_A_07_G_01,8,G01,train,step5_polegar,4,17,136,9.0667
2345,HandWash_008_A_07_G_01,8,G01,train,step5_polegar,4,18,144,9.6
2346,HandWash_008_A_07_G_01,8,G01,train,step5_polegar,4,19,152,10.1333
2347,HandWash_008_A_07_G_01,8,G01,train,step5_polegar,4,20,160,10.6667
2348,HandWash_008_A_07_G_01,8,G01,train,step5_polegar,4,21,168,11.2
2349,HandWash_008_A_07_G_01,8,G01,train,step5_polegar,4,22,176,11.7333
2350,HandWash_008_A_07_G_01,8,G01,train,step5_polegar,4,23,184,12.2667
2351,HandWash_008_A_07_G_01,8,G01,train,step5_polegar,4,24,192,12.8
2352,HandWash_008_A_07_G_01,8,G01,train,step5_polegar,4,25,200,13.3333
2353,HandWash_008_A_07_G_01,8,G01,train,step5_polegar,4,26,208,13.8667
2354,HandWash_008_A_07_G_01,8,G01,train,step5_polegar,4,27,216,14.4
2355,HandWash_008_A_07_G_01,8,G01,train,step5_polegar,4,28,224,14.9333
2356,HandWash_008_A_07_G_01,8,G01,train,step5_polegar,4,29,232,15.4667
2357,HandWash_008_A_07_G_01,8,G01,train,step5_polegar,4,30,240,16.0
2358,HandWash_008_A_07_G_01,8,G01,train,step5_polegar,4,31,248,16.5333
2359,HandWash_008_A_07_G_01,8,G01,train,step5_polegar,4,32,256,17.0667
2360,HandWash_008_A_07_G_01,8,G01,train,step5_polegar,4,33,264,17.6
2361,HandWash_008_A_07_G_01,8,G01,train,step5_polegar,4,34,272,18.1333
2362,HandWash_008_A_07_G_01,8,G01,train,step5_polegar,4,35,280,18.6667
2363,HandWash_008_A_07_G_01,8,G01,train,step5_polegar,4,36,288,19.2
2364,HandWash_008_A_07_G_01,8,G01,train,step5_polegar,4,37,296,19.7333
2365,HandWash_008_A_07_G_01,8,G01,train,step5_polegar,4,38,304,20.2667
2366,HandWash_008_A_07_G_01,8,G01,train,step5_polegar,4,39,312,20.8
2367,HandWash_008_A_07_G_01,8,G01,train,step5_polegar,4,40,320,21.3333
2368,HandWash_008_A_07_G_01,8,G01,train,step5_polegar,4,41,328,21.8667
2369,HandWash_008_A_07_G_01,8,G01,train,step5_polegar,4,42,336,22.4
2370,HandWash_008_A_07_G_01,8,G01,train,step5_polegar,4,43,344,22.9333
2371,HandWash_008_A_07_G_01,8,G01,train,step5_polegar,4,44,352,23.4667
2372,HandWash_008_A_07_G_01,8,G01,train,step5_polegar,4,45,360,24.0
2373,HandWash_008_A_07_G_01,8,G01,train,step5_polegar,4,46,368,24.5333
2374,HandWash_009_A_07_G_02,9,G02,train,step5_polegar,4,0,0,0.0
2375,HandWash_009_A_07_G_02,9,G02,train,step5_polegar,4,1,8,0.5333
2376,HandWash_009_A_07_G_02,9,G02,train,step5_polegar,4,2,16,1.0667
2377,HandWash_009_A_07_G_02,9,G02,train,step5_polegar,4,3,24,1.6
2378,HandWash_009_A_07_G_02,9,G02,train,step5_polegar,4,4,32,2.1333
2379,HandWash_009_A_07_G_02,9,G02,train,step5_polegar,4,5,40,2.6667
2380,HandWash_009_A_07_G_02,9,G02,train,step5_polegar,4,6,48,3.2
2381,HandWash_009_A_07_G_02,9,G02,train,step5_polegar,4,7,56,3.7333
2382,HandWash_009_A_07_G_02,9,G02,train,step5_polegar,4,8,64,4.2667
2383,HandWash_009_A_07_G_02,9,G02,train,step5_polegar,4,9,72,4.8
2384,HandWash_009_A_07_G_02,9,G02,train,step5_polegar,4,10,80,5.3333
2385,HandWash_009_A_07_G_02,9,G02,train,step5_polegar,4,11,88,5.8667
2386,HandWash_009_A_07_G_02,9,G02,train,step5_polegar,4,12,96,6.4
2387,HandWash_009_A_07_G_02,9,G02,train,step5_polegar,4,13,104,6.9333
2388,HandWash_009_A_07_G_02,9,G02,train,step5_polegar,4,14,112,7.4667
2389,HandWash_009_A_07_G_02,9,G02,train,step5_polegar,4,15,120,8.0
2390,HandWash_009_A_07_G_02,9,G02,train,step5_polegar,4,16,128,8.5333
2391,HandWash_009_A_07_G_02,9,G02,train,step5_polegar,4,17,136,9.0667
2392,HandWash_009_A_07_G_02,9,G02,train,step5_polegar,4,18,144,9.6
2393,HandWash_009_A_07_G_02,9,G02,train,step5_polegar,4,19,152,10.1333
2394,HandWash_009_A_07_G_02,9,G02,train,step5_polegar,4,20,160,10.6667
2395,HandWash_009_A_07_G_02,9,G02,train,step5_polegar,4,21,168,11.2
2396,HandWash_009_A_07_G_02,9,G02,train,step5_polegar,4,22,176,11.7333
2397,HandWash_009_A_07_G_02,9,G02,train,step5_polegar,4,23,184,12.2667
2398,HandWash_009_A_07_G_02,9,G02,train,step5_polegar,4,24,192,12.8
2399,HandWash_009_A_07_G_02,9,G02,train,step5_polegar,4,25,200,13.3333
2400,HandWash_010_A_07_G_02,10,G02,train,step5_polegar,4,0,0,0.0
2401,HandWash_010_A_07_G_02,10,G02,train,step5_polegar,4,1,8,0.5333
2402,HandWash_010_A_07_G_02,10,G02,train,step5_polegar,4,2,16,1.0667
2403,HandWash_010_A_07_G_02,10,G02,train,step5_polegar,4,3,24,1.6
2404,HandWash_010_A_07_G_02,10,G02,train,step5_polegar,4,4,32,2.1333
2405,HandWash_010_A_07_G_02,10,G02,train,step5_polegar,4,5,40,2.6667
2406,HandWash_010_A_07_G_02,10,G02,train,step5_polegar,4,6,48,3.2
2407,HandWash_010_A_07_G_02,10,G02,train,step5_polegar,4,7,56,3.7333
2408,HandWash_010_A_07_G_02,10,G02,train,step5_polegar,4,8,64,4.2667
2409,HandWash_010_A_07_G_02,10,G02,train,step5_polegar,4,9,72,4.8
2410,HandWash_010_A_07_G_02,10,G02,train,step5_polegar,4,10,80,5.3333
2411,HandWash_010_A_07_G_02,10,G02,train,step5_polegar,4,11,88,5.8667
2412,HandWash_010_A_07_G_02,10,G02,train,step5_polegar,4,12,96,6.4
2413,HandWash_010_A_07_G_02,10,G02,train,step5_polegar,4,13,104,6.9333
2414,HandWash_010_A_07_G_02,10,G02,train,step5_polegar,4,14,112,7.4667
2415,HandWash_010_A_07_G_02,10,G02,train,step5_polegar,4,15,120,8.0
2416,HandWash_010_A_07_G_02,10,G02,train,step5_polegar,4,16,128,8.5333
2417,HandWash_010_A_07_G_02,10,G02,train,step5_polegar,4,17,136,9.0667
2418,HandWash_010_A_07_G_02,10,G02,train,step5_polegar,4,18,144,9.6
2419,HandWash_010_A_07_G_02,10,G02,train,step5_polegar,4,19,152,10.1333
2420,HandWash_010_A_07_G_02,10,G02,train,step5_polegar,4,20,160,10.6667
2421,HandWash_010_A_07_G_02,10,G02,train,step5_polegar,4,21,168,11.2
2422,HandWash_010_A_07_G_02,10,G02,train,step5_polegar,4,22,176,11.7333
2423,HandWash_010_A_07_G_02,10,G02,train,step5_polegar,4,23,184,12.2667
2424,HandWash_010_A_07_G_02,10,G02,train,step5_polegar,4,24,192,12.8
2425,HandWash_010_A_07_G_02,10,G02,train,step5_polegar,4,25,200,13.3333
2426,HandWash_010_A_07_G_02,10,G02,train,step5_polegar,4,26,208,13.8667
2427,HandWash_010_A_07_G_02,10,G02,train,step5_polegar,4,27,216,14.4
2428,HandWash_010_A_07_G_02,10,G02,train,step5_polegar,4,28,224,14.9333
2429,HandWash_010_A_07_G_02,10,G02,train,step5_polegar,4,29,232,15.4667
2430,HandWash_010_A_07_G_02,10,G02,train,step5_polegar,4,30,240,16.0
2431,HandWash_011_A_07_G_02,11,G02,train,step5_polegar,4,0,0,0.0
2432,HandWash_011_A_07_G_02,11,G02,train,step5_polegar,4,1,8,0.5333
2433,HandWash_011_A_07_G_02,11,G02,train,step5_polegar,4,2,16,1.0667
2434,HandWash_011_A_07_G_02,11,G02,train,step5_polegar,4,3,24,1.6
2435,HandWash_011_A_07_G_02,11,G02,train,step5_polegar,4,4,32,2.1333
2436,HandWash_011_A_07_G_02,11,G02,train,step5_polegar,4,5,40,2.6667
2437,HandWash_011_A_07_G_02,11,G02,train,step5_polegar,4,6,48,3.2
2438,HandWash_011_A_07_G_02,11,G02,train,step5_polegar,4,7,56,3.7333
2439,HandWash_011_A_07_G_02,11,G02,train,step5_polegar,4,8,64,4.2667
2440,HandWash_011_A_07_G_02,11,G02,train,step5_polegar,4,9,72,4.8
2441,HandWash_011_A_07_G_02,11,G02,train,step5_polegar,4,10,80,5.3333
2442,HandWash_011_A_07_G_02,11,G02,train,step5_polegar,4,11,88,5.8667
2443,HandWash_011_A_07_G_02,11,G02,train,step5_polegar,4,12,96,6.4
2444,HandWash_011_A_07_G_02,11,G02,train,step5_polegar,4,13,104,6.9333
2445,HandWash_011_A_07_G_02,11,G02,train,step5_polegar,4,14,112,7.4667
2446,HandWash_011_A_07_G_02,11,G02,train,step5_polegar,4,15,120,8.0
2447,HandWash_011_A_07_G_02,11,G02,train,step5_polegar,4,16,128,8.5333
2448,HandWash_011_A_07_G_02,11,G02,train,step5_polegar,4,17,136,9.0667
2449,HandWash_011_A_07_G_02,11,G02,train,step5_polegar,4,18,144,9.6
2450,HandWash_011_A_07_G_02,11,G02,train,step5_polegar,4,19,152,10.1333
2451,HandWash_011_A_07_G_02,11,G02,train,step5_polegar,4,20,160,10.6667
2452,HandWash_011_A_07_G_02,11,G02,train,step5_polegar,4,21,168,11.2
2453,HandWash_011_A_07_G_02,11,G02,train,step5_polegar,4,22,176,11.7333
2454,HandWash_011_A_07_G_02,11,G02,train,step5_polegar,4,23,184,12.2667
2455,HandWash_011_A_07_G_02,11,G02,train,step5_polegar,4,24,192,12.8
2456,HandWash_011_A_07_G_02,11,G02,train,step5_polegar,4,25,200,13.3333
2457,HandWash_011_A_07_G_02,11,G02,train,step5_polegar,4,26,208,13.8667
2458,HandWash_011_A_07_G_02,11,G02,train,step5_polegar,4,27,216,14.4
2459,HandWash_011_A_07_G_02,11,G02,train,step5_polegar,4,28,224,14.9333
2460,HandWash_011_A_07_G_02,11,G02,train,step5_polegar,4,29,232,15.4667
2461,HandWash_011_A_07_G_02,11,G02,train,step5_polegar,4,30,240,16.0
2462,HandWash_012_A_07_G_03,12,G03,train,step5_polegar,4,0,0,0.0
2463,HandWash_012_A_07_G_03,12,G03,train,step5_polegar,4,1,8,0.5333
2464,HandWash_012_A_07_G_03,12,G03,train,step5_polegar,4,2,16,1.0667
2465,HandWash_012_A_07_G_03,12,G03,train,step5_polegar,4,3,24,1.6
2466,HandWash_012_A_07_G_03,12,G03,train,step5_polegar,4,4,32,2.1333
2467,HandWash_012_A_07_G_03,12,G03,train,step5_polegar,4,5,40,2.6667
2468,HandWash_012_A_07_G_03,12,G03,train,step5_polegar,4,6,48,3.2
2469,HandWash_012_A_07_G_03,12,G03,train,step5_polegar,4,7,56,3.7333
2470,HandWash_012_A_07_G_03,12,G03,train,step5_polegar,4,8,64,4.2667
2471,HandWash_012_A_07_G_03,12,G03,train,step5_polegar,4,9,72,4.8
2472,HandWash_012_A_07_G_03,12,G03,train,step5_polegar,4,10,80,5.3333
2473,HandWash_012_A_07_G_03,12,G03,train,step5_polegar,4,11,88,5.8667
2474,HandWash_012_A_07_G_03,12,G03,train,step5_polegar,4,12,96,6.4
2475,HandWash_012_A_07_G_03,12,G03,train,step5_polegar,4,13,104,6.9333
2476,HandWash_012_A_07_G_03,12,G03,train,step5_polegar,4,14,112,7.4667
2477,HandWash_012_A_07_G_03,12,G03,train,step5_polegar,4,15,120,8.0
2478,HandWash_012_A_07_G_03,12,G03,train,step5_polegar,4,16,128,8.5333
2479,HandWash_012_A_07_G_03,12,G03,train,step5_polegar,4,17,136,9.0667
360,HandWash_013_A_07_G_03,13,G03,test,step5_polegar,4,0,0,0.0
361,HandWash_013_A_07_G_03,13,G03,test,step5_polegar,4,1,15,1.0
362,HandWash_013_A_07_G_03,13,G03,test,step5_polegar,4,2,30,2.0
363,HandWash_013_A_07_G_03,13,G03,test,step5_polegar,4,3,45,3.0
364,HandWash_013_A_07_G_03,13,G03,test,step5_polegar,4,4,60,4.0
365,HandWash_013_A_07_G_03,13,G03,test,step5_polegar,4,5,75,5.0
366,HandWash_013_A_07_G_03,13,G03,test,step5_polegar,4,6,90,6.0
367,HandWash_013_A_07_G_03,13,G03,test,step5_polegar,4,7,105,7.0
368,HandWash_013_A_07_G_03,13,G03,test,step5_polegar,4,8,120,8.0
369,HandWash_013_A_07_G_03,13,G03,test,step5_polegar,4,9,135,9.0
370,HandWash_013_A_07_G_03,13,G03,test,step5_polegar,4,10,150,10.0
371,HandWash_013_A_07_G_03,13,G03,test,step5_polegar,4,11,165,11.0
2480,HandWash_014_A_07_G_03,14,G03,train,step5_polegar,4,0,0,0.0
2481,HandWash_014_A_07_G_03,14,G03,train,step5_polegar,4,1,8,0.5333
2482,HandWash_014_A_07_G_03,14,G03,train,step5_polegar,4,2,16,1.0667
2483,HandWash_014_A_07_G_03,14,G03,train,step5_polegar,4,3,24,1.6
2484,HandWash_014_A_07_G_03,14,G03,train,step5_polegar,4,4,32,2.1333
2485,HandWash_014_A_07_G_03,14,G03,train,step5_polegar,4,5,40,2.6667
2486,HandWash_014_A_07_G_03,14,G03,train,step5_polegar,4,6,48,3.2
2487,HandWash_014_A_07_G_03,14,G03,train,step5_polegar,4,7,56,3.7333
2488,HandWash_014_A_07_G_03,14,G03,train,step5_polegar,4,8,64,4.2667
2489,HandWash_014_A_07_G_03,14,G03,train,step5_polegar,4,9,72,4.8
2490,HandWash_014_A_07_G_03,14,G03,train,step5_polegar,4,10,80,5.3333
2491,HandWash_014_A_07_G_03,14,G03,train,step5_polegar,4,11,88,5.8667
2492,HandWash_014_A_07_G_03,14,G03,train,step5_polegar,4,12,96,6.4
2493,HandWash_014_A_07_G_03,14,G03,train,step5_polegar,4,13,104,6.9333
2494,HandWash_014_A_07_G_03,14,G03,train,step5_polegar,4,14,112,7.4667
2495,HandWash_014_A_07_G_03,14,G03,train,step5_polegar,4,15,120,8.0
2496,HandWash_014_A_07_G_03,14,G03,train,step5_polegar,4,16,128,8.5333
2497,HandWash_014_A_07_G_03,14,G03,train,step5_polegar,4,17,136,9.0667
2498,HandWash_014_A_07_G_03,14,G03,train,step5_polegar,4,18,144,9.6
2499,HandWash_014_A_07_G_03,14,G03,train,step5_polegar,4,19,152,10.1333
2500,HandWash_014_A_07_G_03,14,G03,train,step5_polegar,4,20,160,10.6667
2501,HandWash_014_A_07_G_03,14,G03,train,step5_polegar,4,21,168,11.2
2502,HandWash_015_A_07_G_04,15,G04,train,step5_polegar,4,0,0,0.0
2503,HandWash_015_A_07_G_04,15,G04,train,step5_polegar,4,1,8,0.5333
2504,HandWash_015_A_07_G_04,15,G04,train,step5_polegar,4,2,16,1.0667
2505,HandWash_015_A_07_G_04,15,G04,train,step5_polegar,4,3,24,1.6
2506,HandWash_015_A_07_G_04,15,G04,train,step5_polegar,4,4,32,2.1333
2507,HandWash_015_A_07_G_04,15,G04,train,step5_polegar,4,5,40,2.6667
2508,HandWash_015_A_07_G_04,15,G04,train,step5_polegar,4,6,48,3.2
2509,HandWash_015_A_07_G_04,15,G04,train,step5_polegar,4,7,56,3.7333
2510,HandWash_015_A_07_G_04,15,G04,train,step5_polegar,4,8,64,4.2667
2511,HandWash_015_A_07_G_04,15,G04,train,step5_polegar,4,9,72,4.8
2512,HandWash_015_A_07_G_04,15,G04,train,step5_polegar,4,10,80,5.3333
2513,HandWash_015_A_07_G_04,15,G04,train,step5_polegar,4,11,88,5.8667
2514,HandWash_015_A_07_G_04,15,G04,train,step5_polegar,4,12,96,6.4
2515,HandWash_015_A_07_G_04,15,G04,train,step5_polegar,4,13,104,6.9333
2516,HandWash_015_A_07_G_04,15,G04,train,step5_polegar,4,14,112,7.4667
2517,HandWash_015_A_07_G_04,15,G04,train,step5_polegar,4,15,120,8.0
2518,HandWash_015_A_07_G_04,15,G04,train,step5_polegar,4,16,128,8.5333
2519,HandWash_015_A_07_G_04,15,G04,train,step5_polegar,4,17,136,9.0667
288,HandWash_016_A_07_G_04,16,G04,val,step5_polegar,4,0,0,0.0
289,HandWash_016_A_07_G_04,16,G04,val,step5_polegar,4,1,15,1.0
290,HandWash_016_A_07_G_04,16,G04,val,step5_polegar,4,2,30,2.0
291,HandWash_016_A_07_G_04,16,G04,val,step5_polegar,4,3,45,3.0
292,HandWash_016_A_07_G_04,16,G04,val,step5_polegar,4,4,60,4.0
293,HandWash_016_A_07_G_04,16,G04,val,step5_polegar,4,5,75,5.0
294,HandWash_016_A_07_G_04,16,G04,val,step5_polegar,4,6,90,6.0
295,HandWash_016_A_07_G_04,16,G04,val,step5_polegar,4,7,105,7.0
296,HandWash_016_A_07_G_04,16,G04,val,step5_polegar,4,8,120,8.0
297,HandWash_016_A_07_G_04,16,G04,val,step5_polegar,4,9,135,9.0
298,HandWash_016_A_07_G_04,16,G04,val,step5_polegar,4,10,150,10.0
299,HandWash_016_A_07_G_04,16,G04,val,step5_polegar,4,11,165,11.0
2520,HandWash_017_A_07_G_04,17,G04,train,step5_polegar,4,0,0,0.0
2521,HandWash_017_A_07_G_04,17,G04,train,step5_polegar,4,1,8,0.5333
2522,HandWash_017_A_07_G_04,17,G04,train,step5_polegar,4,2,16,1.0667
2523,HandWash_017_A_07_G_04,17,G04,train,step5_polegar,4,3,24,1.6
2524,HandWash_017_A_07_G_04,17,G04,train,step5_polegar,4,4,32,2.1333
2525,HandWash_017_A_07_G_04,17,G04,train,step5_polegar,4,5,40,2.6667
2526,HandWash_017_A_07_G_04,17,G04,train,step5_polegar,4,6,48,3.2
2527,HandWash_017_A_07_G_04,17,G04,train,step5_polegar,4,7,56,3.7333
2528,HandWash_017_A_07_G_04,17,G04,train,step5_polegar,4,8,64,4.2667
2529,HandWash_017_A_07_G_04,17,G04,train,step5_polegar,4,9,72,4.8
2530,HandWash_017_A_07_G_04,17,G04,train,step5_polegar,4,10,80,5.3333
2531,HandWash_017_A_07_G_04,17,G04,train,step5_polegar,4,11,88,5.8667
2532,HandWash_017_A_07_G_04,17,G04,train,step5_polegar,4,12,96,6.4
2533,HandWash_017_A_07_G_04,17,G04,train,step5_polegar,4,13,104,6.9333
2534,HandWash_017_A_07_G_04,17,G04,train,step5_polegar,4,14,112,7.4667
2535,HandWash_017_A_07_G_04,17,G04,train,step5_polegar,4,15,120,8.0
2536,HandWash_017_A_07_G_04,17,G04,train,step5_polegar,4,16,128,8.5333
2537,HandWash_017_A_07_G_04,17,G04,train,step5_polegar,4,17,136,9.0667
2538,HandWash_017_A_07_G_04,17,G04,train,step5_polegar,4,18,144,9.6
2539,HandWash_017_A_07_G_04,17,G04,train,step5_polegar,4,19,152,10.1333
2540,HandWash_017_A_07_G_04,17,G04,train,step5_polegar,4,20,160,10.6667
2541,HandWash_017_A_07_G_04,17,G04,train,step5_polegar,4,21,168,11.2
2542,HandWash_018_A_07_G_05,18,G05,train,step5_polegar,4,0,0,0.0
2543,HandWash_018_A_07_G_05,18,G05,train,step5_polegar,4,1,8,0.5333
2544,HandWash_018_A_07_G_05,18,G05,train,step5_polegar,4,2,16,1.0667
2545,HandWash_018_A_07_G_05,18,G05,train,step5_polegar,4,3,24,1.6
2546,HandWash_018_A_07_G_05,18,G05,train,step5_polegar,4,4,32,2.1333
2547,HandWash_018_A_07_G_05,18,G05,train,step5_polegar,4,5,40,2.6667
2548,HandWash_018_A_07_G_05,18,G05,train,step5_polegar,4,6,48,3.2
2549,HandWash_018_A_07_G_05,18,G05,train,step5_polegar,4,7,56,3.7333
2550,HandWash_018_A_07_G_05,18,G05,train,step5_polegar,4,8,64,4.2667
2551,HandWash_018_A_07_G_05,18,G05,train,step5_polegar,4,9,72,4.8
2552,HandWash_018_A_07_G_05,18,G05,train,step5_polegar,4,10,80,5.3333
2553,HandWash_018_A_07_G_05,18,G05,train,step5_polegar,4,11,88,5.8667
2554,HandWash_018_A_07_G_05,18,G05,train,step5_polegar,4,12,96,6.4
2555,HandWash_018_A_07_G_05,18,G05,train,step5_polegar,4,13,104,6.9333
2556,HandWash_018_A_07_G_05,18,G05,train,step5_polegar,4,14,112,7.4667
2557,HandWash_018_A_07_G_05,18,G05,train,step5_polegar,4,15,120,8.0
2558,HandWash_018_A_07_G_05,18,G05,train,step5_polegar,4,16,128,8.5333
2559,HandWash_018_A_07_G_05,18,G05,train,step5_polegar,4,17,136,9.0667
2560,HandWash_018_A_07_G_05,18,G05,train,step5_polegar,4,18,144,9.6
2561,HandWash_018_A_07_G_05,18,G05,train,step5_polegar,4,19,152,10.1333
2562,HandWash_018_A_07_G_05,18,G05,train,step5_polegar,4,20,160,10.6667
372,HandWash_019_A_07_G_05,19,G05,test,step5_polegar,4,0,0,0.0
373,HandWash_019_A_07_G_05,19,G05,test,step5_polegar,4,1,15,1.0
374,HandWash_019_A_07_G_05,19,G05,test,step5_polegar,4,2,30,2.0
375,HandWash_019_A_07_G_05,19,G05,test,step5_polegar,4,3,45,3.0
376,HandWash_019_A_07_G_05,19,G05,test,step5_polegar,4,4,60,4.0
377,HandWash_019_A_07_G_05,19,G05,test,step5_polegar,4,5,75,5.0
378,HandWash_019_A_07_G_05,19,G05,test,step5_polegar,4,6,90,6.0
379,HandWash_019_A_07_G_05,19,G05,test,step5_polegar,4,7,105,7.0
2563,HandWash_020_A_07_G_05,20,G05,train,step5_polegar,4,0,0,0.0
2564,HandWash_020_A_07_G_05,20,G05,train,step5_polegar,4,1,8,0.5333
2565,HandWash_020_A_07_G_05,20,G05,train,step5_polegar,4,2,16,1.0667
2566,HandWash_020_A_07_G_05,20,G05,train,step5_polegar,4,3,24,1.6
2567,HandWash_020_A_07_G_05,20,G05,train,step5_polegar,4,4,32,2.1333
2568,HandWash_020_A_07_G_05,20,G05,train,step5_polegar,4,5,40,2.6667
2569,HandWash_020_A_07_G_05,20,G05,train,step5_polegar,4,6,48,3.2
2570,HandWash_020_A_07_G_05,20,G05,train,step5_polegar,4,7,56,3.7333
2571,HandWash_020_A_07_G_05,20,G05,train,step5_polegar,4,8,64,4.2667
2572,HandWash_020_A_07_G_05,20,G05,train,step5_polegar,4,9,72,4.8
2573,HandWash_020_A_07_G_05,20,G05,train,step5_polegar,4,10,80,5.3333
2574,HandWash_020_A_07_G_05,20,G05,train,step5_polegar,4,11,88,5.8667
2575,HandWash_020_A_07_G_05,20,G05,train,step5_polegar,4,12,96,6.4
2576,HandWash_020_A_07_G_05,20,G05,train,step5_polegar,4,13,104,6.9333
2577,HandWash_020_A_07_G_05,20,G05,train,step5_polegar,4,14,112,7.4667
2578,HandWash_020_A_07_G_05,20,G05,train,step5_polegar,4,15,120,8.0
2579,HandWash_020_A_07_G_05,20,G05,train,step5_polegar,4,16,128,8.5333
300,HandWash_021_A_07_G_05,21,G05,val,step5_polegar,4,0,0,0.0
301,HandWash_021_A_07_G_05,21,G05,val,step5_polegar,4,1,15,1.0
302,HandWash_021_A_07_G_05,21,G05,val,step5_polegar,4,2,30,2.0
303,HandWash_021_A_07_G_05,21,G05,val,step5_polegar,4,3,45,3.0
304,HandWash_021_A_07_G_05,21,G05,val,step5_polegar,4,4,60,4.0
305,HandWash_021_A_07_G_05,21,G05,val,step5_polegar,4,5,75,5.0
306,HandWash_021_A_07_G_05,21,G05,val,step5_polegar,4,6,90,6.0
307,HandWash_021_A_07_G_05,21,G05,val,step5_polegar,4,7,105,7.0
308,HandWash_021_A_07_G_05,21,G05,val,step5_polegar,4,8,120,8.0
309,HandWash_021_A_07_G_05,21,G05,val,step5_polegar,4,9,135,9.0
310,HandWash_021_A_07_G_05,21,G05,val,step5_polegar,4,10,150,10.0
311,HandWash_021_A_07_G_05,21,G05,val,step5_polegar,4,11,165,11.0
312,HandWash_021_A_07_G_05,21,G05,val,step5_polegar,4,12,180,12.0
313,HandWash_021_A_07_G_05,21,G05,val,step5_polegar,4,13,195,13.0
314,HandWash_021_A_07_G_05,21,G05,val,step5_polegar,4,14,210,14.0
315,HandWash_021_A_07_G_05,21,G05,val,step5_polegar,4,15,225,15.0
316,HandWash_021_A_07_G_05,21,G05,val,step5_polegar,4,16,240,16.0
317,HandWash_021_A_07_G_05,21,G05,val,step5_polegar,4,17,255,17.0
318,HandWash_021_A_07_G_05,21,G05,val,step5_polegar,4,18,270,18.0
319,HandWash_022_A_07_G_05,22,G05,val,step5_polegar,4,0,0,0.0
